L,gm/Id,Vgs
1.5e-07,1.40239,1.70635
1.5e-07,1.40444,1.70545
1.5e-07,1.40649,1.70455
1.5e-07,1.40854,1.70365
1.5e-07,1.41059,1.70275
1.5e-07,1.41265,1.70185
1.5e-07,1.41471,1.70095
1.5e-07,1.41677,1.70005
1.5e-07,1.41884,1.69915
1.5e-07,1.42091,1.69825
1.5e-07,1.42298,1.69735
1.5e-07,1.42506,1.69645
1.5e-07,1.42714,1.69555
1.5e-07,1.42922,1.69465
1.5e-07,1.4313,1.69375
1.5e-07,1.43339,1.69285
1.5e-07,1.43548,1.69195
1.5e-07,1.43758,1.69105
1.5e-07,1.43967,1.69015
1.5e-07,1.44177,1.68924
1.5e-07,1.44388,1.68834
1.5e-07,1.44598,1.68744
1.5e-07,1.44809,1.68654
1.5e-07,1.4502,1.68564
1.5e-07,1.45232,1.68474
1.5e-07,1.45444,1.68384
1.5e-07,1.45656,1.68294
1.5e-07,1.45868,1.68204
1.5e-07,1.46081,1.68114
1.5e-07,1.46294,1.68024
1.5e-07,1.46507,1.67934
1.5e-07,1.46721,1.67844
1.5e-07,1.46935,1.67754
1.5e-07,1.47149,1.67664
1.5e-07,1.47364,1.67574
1.5e-07,1.47579,1.67484
1.5e-07,1.47794,1.67394
1.5e-07,1.4801,1.67304
1.5e-07,1.48226,1.67214
1.5e-07,1.48442,1.67124
1.5e-07,1.48659,1.67034
1.5e-07,1.48875,1.66943
1.5e-07,1.49093,1.66853
1.5e-07,1.4931,1.66763
1.5e-07,1.49528,1.66673
1.5e-07,1.49746,1.66583
1.5e-07,1.49965,1.66493
1.5e-07,1.50184,1.66403
1.5e-07,1.50403,1.66313
1.5e-07,1.50622,1.66223
1.5e-07,1.50842,1.66133
1.5e-07,1.51062,1.66043
1.5e-07,1.51283,1.65953
1.5e-07,1.51503,1.65863
1.5e-07,1.51724,1.65773
1.5e-07,1.51946,1.65683
1.5e-07,1.52168,1.65593
1.5e-07,1.5239,1.65503
1.5e-07,1.52612,1.65413
1.5e-07,1.52835,1.65323
1.5e-07,1.53058,1.65233
1.5e-07,1.53282,1.65143
1.5e-07,1.53506,1.65053
1.5e-07,1.5373,1.64962
1.5e-07,1.53954,1.64872
1.5e-07,1.54179,1.64782
1.5e-07,1.54404,1.64692
1.5e-07,1.5463,1.64602
1.5e-07,1.54855,1.64512
1.5e-07,1.55082,1.64422
1.5e-07,1.55308,1.64332
1.5e-07,1.55535,1.64242
1.5e-07,1.55762,1.64152
1.5e-07,1.5599,1.64062
1.5e-07,1.56218,1.63972
1.5e-07,1.56446,1.63882
1.5e-07,1.56675,1.63792
1.5e-07,1.56904,1.63702
1.5e-07,1.57133,1.63612
1.5e-07,1.57363,1.63522
1.5e-07,1.57593,1.63432
1.5e-07,1.57823,1.63342
1.5e-07,1.58054,1.63252
1.5e-07,1.58285,1.63162
1.5e-07,1.58516,1.63072
1.5e-07,1.58748,1.62981
1.5e-07,1.5898,1.62891
1.5e-07,1.59213,1.62801
1.5e-07,1.59446,1.62711
1.5e-07,1.59679,1.62621
1.5e-07,1.59913,1.62531
1.5e-07,1.60147,1.62441
1.5e-07,1.60381,1.62351
1.5e-07,1.60616,1.62261
1.5e-07,1.60851,1.62171
1.5e-07,1.61086,1.62081
1.5e-07,1.61322,1.61991
1.5e-07,1.61558,1.61901
1.5e-07,1.61795,1.61811
1.5e-07,1.62032,1.61721
1.5e-07,1.62269,1.61631
1.5e-07,1.62507,1.61541
1.5e-07,1.62745,1.61451
1.5e-07,1.62983,1.61361
1.5e-07,1.63222,1.61271
1.5e-07,1.63461,1.61181
1.5e-07,1.63701,1.61091
1.5e-07,1.6394,1.61001
1.5e-07,1.64181,1.6091
1.5e-07,1.64421,1.6082
1.5e-07,1.64662,1.6073
1.5e-07,1.64904,1.6064
1.5e-07,1.65146,1.6055
1.5e-07,1.65388,1.6046
1.5e-07,1.6563,1.6037
1.5e-07,1.65873,1.6028
1.5e-07,1.66117,1.6019
1.5e-07,1.6636,1.601
1.5e-07,1.66605,1.6001
1.5e-07,1.66849,1.5992
1.5e-07,1.67094,1.5983
1.5e-07,1.67339,1.5974
1.5e-07,1.67585,1.5965
1.5e-07,1.67831,1.5956
1.5e-07,1.68078,1.5947
1.5e-07,1.68324,1.5938
1.5e-07,1.68572,1.5929
1.5e-07,1.68819,1.592
1.5e-07,1.69067,1.5911
1.5e-07,1.69316,1.5902
1.5e-07,1.69565,1.58929
1.5e-07,1.69814,1.58839
1.5e-07,1.70064,1.58749
1.5e-07,1.70314,1.58659
1.5e-07,1.70564,1.58569
1.5e-07,1.70815,1.58479
1.5e-07,1.71066,1.58389
1.5e-07,1.71318,1.58299
1.5e-07,1.7157,1.58209
1.5e-07,1.71823,1.58119
1.5e-07,1.72076,1.58029
1.5e-07,1.72329,1.57939
1.5e-07,1.72583,1.57849
1.5e-07,1.72837,1.57759
1.5e-07,1.73092,1.57669
1.5e-07,1.73347,1.57579
1.5e-07,1.73602,1.57489
1.5e-07,1.73858,1.57399
1.5e-07,1.74114,1.57309
1.5e-07,1.74371,1.57219
1.5e-07,1.74628,1.57129
1.5e-07,1.74885,1.57039
1.5e-07,1.75143,1.56948
1.5e-07,1.75402,1.56858
1.5e-07,1.75661,1.56768
1.5e-07,1.7592,1.56678
1.5e-07,1.76179,1.56588
1.5e-07,1.7644,1.56498
1.5e-07,1.767,1.56408
1.5e-07,1.76961,1.56318
1.5e-07,1.77222,1.56228
1.5e-07,1.77484,1.56138
1.5e-07,1.77746,1.56048
1.5e-07,1.78009,1.55958
1.5e-07,1.78272,1.55868
1.5e-07,1.78536,1.55778
1.5e-07,1.788,1.55688
1.5e-07,1.79064,1.55598
1.5e-07,1.79329,1.55508
1.5e-07,1.79595,1.55418
1.5e-07,1.7986,1.55328
1.5e-07,1.80127,1.55238
1.5e-07,1.80393,1.55148
1.5e-07,1.8066,1.55058
1.5e-07,1.80928,1.54967
1.5e-07,1.81196,1.54877
1.5e-07,1.81464,1.54787
1.5e-07,1.81733,1.54697
1.5e-07,1.82003,1.54607
1.5e-07,1.82273,1.54517
1.5e-07,1.82543,1.54427
1.5e-07,1.82814,1.54337
1.5e-07,1.83085,1.54247
1.5e-07,1.83357,1.54157
1.5e-07,1.83629,1.54067
1.5e-07,1.83901,1.53977
1.5e-07,1.84174,1.53887
1.5e-07,1.84448,1.53797
1.5e-07,1.84722,1.53707
1.5e-07,1.84996,1.53617
1.5e-07,1.85271,1.53527
1.5e-07,1.85547,1.53437
1.5e-07,1.85823,1.53347
1.5e-07,1.86099,1.53257
1.5e-07,1.86376,1.53167
1.5e-07,1.86653,1.53077
1.5e-07,1.86931,1.52986
1.5e-07,1.87209,1.52896
1.5e-07,1.87488,1.52806
1.5e-07,1.87767,1.52716
1.5e-07,1.88047,1.52626
1.5e-07,1.88327,1.52536
1.5e-07,1.88608,1.52446
1.5e-07,1.88889,1.52356
1.5e-07,1.89171,1.52266
1.5e-07,1.89453,1.52176
1.5e-07,1.89736,1.52086
1.5e-07,1.90019,1.51996
1.5e-07,1.90302,1.51906
1.5e-07,1.90586,1.51816
1.5e-07,1.90871,1.51726
1.5e-07,1.91156,1.51636
1.5e-07,1.91442,1.51546
1.5e-07,1.91728,1.51456
1.5e-07,1.92015,1.51366
1.5e-07,1.92302,1.51276
1.5e-07,1.92589,1.51186
1.5e-07,1.92878,1.51096
1.5e-07,1.93166,1.51006
1.5e-07,1.93455,1.50915
1.5e-07,1.93745,1.50825
1.5e-07,1.94035,1.50735
1.5e-07,1.94326,1.50645
1.5e-07,1.94617,1.50555
1.5e-07,1.94909,1.50465
1.5e-07,1.95201,1.50375
1.5e-07,1.95494,1.50285
1.5e-07,1.95787,1.50195
1.5e-07,1.96081,1.50105
1.5e-07,1.96375,1.50015
1.5e-07,1.9667,1.49925
1.5e-07,1.96966,1.49835
1.5e-07,1.97262,1.49745
1.5e-07,1.97558,1.49655
1.5e-07,1.97855,1.49565
1.5e-07,1.98152,1.49475
1.5e-07,1.98451,1.49385
1.5e-07,1.98749,1.49295
1.5e-07,1.99048,1.49205
1.5e-07,1.99348,1.49115
1.5e-07,1.99648,1.49025
1.5e-07,1.99949,1.48934
1.5e-07,2.0025,1.48844
1.5e-07,2.00552,1.48754
1.5e-07,2.00854,1.48664
1.5e-07,2.01157,1.48574
1.5e-07,2.01461,1.48484
1.5e-07,2.01765,1.48394
1.5e-07,2.0207,1.48304
1.5e-07,2.02375,1.48214
1.5e-07,2.0268,1.48124
1.5e-07,2.02987,1.48034
1.5e-07,2.03294,1.47944
1.5e-07,2.03601,1.47854
1.5e-07,2.03909,1.47764
1.5e-07,2.04217,1.47674
1.5e-07,2.04527,1.47584
1.5e-07,2.04836,1.47494
1.5e-07,2.05146,1.47404
1.5e-07,2.05457,1.47314
1.5e-07,2.05769,1.47224
1.5e-07,2.06081,1.47134
1.5e-07,2.06393,1.47044
1.5e-07,2.06706,1.46953
1.5e-07,2.0702,1.46863
1.5e-07,2.07334,1.46773
1.5e-07,2.07649,1.46683
1.5e-07,2.07965,1.46593
1.5e-07,2.08281,1.46503
1.5e-07,2.08597,1.46413
1.5e-07,2.08914,1.46323
1.5e-07,2.09232,1.46233
1.5e-07,2.09551,1.46143
1.5e-07,2.0987,1.46053
1.5e-07,2.10189,1.45963
1.5e-07,2.1051,1.45873
1.5e-07,2.1083,1.45783
1.5e-07,2.11152,1.45693
1.5e-07,2.11474,1.45603
1.5e-07,2.11796,1.45513
1.5e-07,2.1212,1.45423
1.5e-07,2.12444,1.45333
1.5e-07,2.12768,1.45243
1.5e-07,2.13093,1.45153
1.5e-07,2.13419,1.45063
1.5e-07,2.13745,1.44972
1.5e-07,2.14072,1.44882
1.5e-07,2.144,1.44792
1.5e-07,2.14728,1.44702
1.5e-07,2.15057,1.44612
1.5e-07,2.15386,1.44522
1.5e-07,2.15716,1.44432
1.5e-07,2.16047,1.44342
1.5e-07,2.16378,1.44252
1.5e-07,2.1671,1.44162
1.5e-07,2.17043,1.44072
1.5e-07,2.17376,1.43982
1.5e-07,2.1771,1.43892
1.5e-07,2.18045,1.43802
1.5e-07,2.1838,1.43712
1.5e-07,2.18716,1.43622
1.5e-07,2.19052,1.43532
1.5e-07,2.19389,1.43442
1.5e-07,2.19727,1.43352
1.5e-07,2.20066,1.43262
1.5e-07,2.20405,1.43172
1.5e-07,2.20744,1.43082
1.5e-07,2.21085,1.42991
1.5e-07,2.21426,1.42901
1.5e-07,2.21768,1.42811
1.5e-07,2.2211,1.42721
1.5e-07,2.22453,1.42631
1.5e-07,2.22797,1.42541
1.5e-07,2.23142,1.42451
1.5e-07,2.23487,1.42361
1.5e-07,2.23833,1.42271
1.5e-07,2.24179,1.42181
1.5e-07,2.24526,1.42091
1.5e-07,2.24874,1.42001
1.5e-07,2.25223,1.41911
1.5e-07,2.25572,1.41821
1.5e-07,2.25922,1.41731
1.5e-07,2.26273,1.41641
1.5e-07,2.26624,1.41551
1.5e-07,2.26976,1.41461
1.5e-07,2.27329,1.41371
1.5e-07,2.27682,1.41281
1.5e-07,2.28037,1.41191
1.5e-07,2.28392,1.41101
1.5e-07,2.28747,1.41011
1.5e-07,2.29103,1.4092
1.5e-07,2.29461,1.4083
1.5e-07,2.29818,1.4074
1.5e-07,2.30177,1.4065
1.5e-07,2.30536,1.4056
1.5e-07,2.30896,1.4047
1.5e-07,2.31257,1.4038
1.5e-07,2.31618,1.4029
1.5e-07,2.3198,1.402
1.5e-07,2.32343,1.4011
1.5e-07,2.32706,1.4002
1.5e-07,2.33071,1.3993
1.5e-07,2.33436,1.3984
1.5e-07,2.33802,1.3975
1.5e-07,2.34168,1.3966
1.5e-07,2.34536,1.3957
1.5e-07,2.34904,1.3948
1.5e-07,2.35272,1.3939
1.5e-07,2.35642,1.393
1.5e-07,2.36012,1.3921
1.5e-07,2.36384,1.3912
1.5e-07,2.36755,1.3903
1.5e-07,2.37128,1.38939
1.5e-07,2.37501,1.38849
1.5e-07,2.37876,1.38759
1.5e-07,2.38251,1.38669
1.5e-07,2.38626,1.38579
1.5e-07,2.39003,1.38489
1.5e-07,2.3938,1.38399
1.5e-07,2.39758,1.38309
1.5e-07,2.40137,1.38219
1.5e-07,2.40517,1.38129
1.5e-07,2.40897,1.38039
1.5e-07,2.41279,1.37949
1.5e-07,2.41661,1.37859
1.5e-07,2.42043,1.37769
1.5e-07,2.42427,1.37679
1.5e-07,2.42812,1.37589
1.5e-07,2.43197,1.37499
1.5e-07,2.43583,1.37409
1.5e-07,2.4397,1.37319
1.5e-07,2.44358,1.37229
1.5e-07,2.44746,1.37139
1.5e-07,2.45136,1.37049
1.5e-07,2.45526,1.36958
1.5e-07,2.45917,1.36868
1.5e-07,2.46309,1.36778
1.5e-07,2.46702,1.36688
1.5e-07,2.47095,1.36598
1.5e-07,2.4749,1.36508
1.5e-07,2.47885,1.36418
1.5e-07,2.48281,1.36328
1.5e-07,2.48678,1.36238
1.5e-07,2.49076,1.36148
1.5e-07,2.49474,1.36058
1.5e-07,2.49874,1.35968
1.5e-07,2.50274,1.35878
1.5e-07,2.50675,1.35788
1.5e-07,2.51078,1.35698
1.5e-07,2.51481,1.35608
1.5e-07,2.51884,1.35518
1.5e-07,2.52289,1.35428
1.5e-07,2.52695,1.35338
1.5e-07,2.53101,1.35248
1.5e-07,2.53509,1.35158
1.5e-07,2.53917,1.35068
1.5e-07,2.54326,1.34977
1.5e-07,2.54736,1.34887
1.5e-07,2.55147,1.34797
1.5e-07,2.55559,1.34707
1.5e-07,2.55972,1.34617
1.5e-07,2.56386,1.34527
1.5e-07,2.568,1.34437
1.5e-07,2.57216,1.34347
1.5e-07,2.57632,1.34257
1.5e-07,2.5805,1.34167
1.5e-07,2.58468,1.34077
1.5e-07,2.58887,1.33987
1.5e-07,2.59307,1.33897
1.5e-07,2.59728,1.33807
1.5e-07,2.6015,1.33717
1.5e-07,2.60573,1.33627
1.5e-07,2.60997,1.33537
1.5e-07,2.61422,1.33447
1.5e-07,2.61848,1.33357
1.5e-07,2.62275,1.33267
1.5e-07,2.62702,1.33177
1.5e-07,2.63131,1.33087
1.5e-07,2.63561,1.32996
1.5e-07,2.63992,1.32906
1.5e-07,2.64423,1.32816
1.5e-07,2.64856,1.32726
1.5e-07,2.65289,1.32636
1.5e-07,2.65724,1.32546
1.5e-07,2.6616,1.32456
1.5e-07,2.66596,1.32366
1.5e-07,2.67034,1.32276
1.5e-07,2.67472,1.32186
1.5e-07,2.67912,1.32096
1.5e-07,2.68352,1.32006
1.5e-07,2.68794,1.31916
1.5e-07,2.69236,1.31826
1.5e-07,2.6968,1.31736
1.5e-07,2.70125,1.31646
1.5e-07,2.7057,1.31556
1.5e-07,2.71017,1.31466
1.5e-07,2.71465,1.31376
1.5e-07,2.71914,1.31286
1.5e-07,2.72363,1.31196
1.5e-07,2.72814,1.31106
1.5e-07,2.73266,1.31016
1.5e-07,2.73719,1.30925
1.5e-07,2.74173,1.30835
1.5e-07,2.74628,1.30745
1.5e-07,2.75084,1.30655
1.5e-07,2.75541,1.30565
1.5e-07,2.76,1.30475
1.5e-07,2.76459,1.30385
1.5e-07,2.7692,1.30295
1.5e-07,2.77381,1.30205
1.5e-07,2.77844,1.30115
1.5e-07,2.78307,1.30025
1.5e-07,2.78772,1.29935
1.5e-07,2.79238,1.29845
1.5e-07,2.79705,1.29755
1.5e-07,2.80173,1.29665
1.5e-07,2.80643,1.29575
1.5e-07,2.81113,1.29485
1.5e-07,2.81584,1.29395
1.5e-07,2.82057,1.29305
1.5e-07,2.82531,1.29215
1.5e-07,2.83006,1.29125
1.5e-07,2.83482,1.29035
1.5e-07,2.83959,1.28944
1.5e-07,2.84437,1.28854
1.5e-07,2.84917,1.28764
1.5e-07,2.85397,1.28674
1.5e-07,2.85879,1.28584
1.5e-07,2.86362,1.28494
1.5e-07,2.86846,1.28404
1.5e-07,2.87332,1.28314
1.5e-07,2.87818,1.28224
1.5e-07,2.88306,1.28134
1.5e-07,2.88795,1.28044
1.5e-07,2.89285,1.27954
1.5e-07,2.89776,1.27864
1.5e-07,2.90269,1.27774
1.5e-07,2.90762,1.27684
1.5e-07,2.91257,1.27594
1.5e-07,2.91753,1.27504
1.5e-07,2.92251,1.27414
1.5e-07,2.92749,1.27324
1.5e-07,2.93249,1.27234
1.5e-07,2.9375,1.27144
1.5e-07,2.94253,1.27054
1.5e-07,2.94756,1.26963
1.5e-07,2.95261,1.26873
1.5e-07,2.95767,1.26783
1.5e-07,2.96274,1.26693
1.5e-07,2.96783,1.26603
1.5e-07,2.97293,1.26513
1.5e-07,2.97804,1.26423
1.5e-07,2.98316,1.26333
1.5e-07,2.9883,1.26243
1.5e-07,2.99345,1.26153
1.5e-07,2.99862,1.26063
1.5e-07,3.00379,1.25973
1.5e-07,3.00898,1.25883
1.5e-07,3.01418,1.25793
1.5e-07,3.0194,1.25703
1.5e-07,3.02463,1.25613
1.5e-07,3.02987,1.25523
1.5e-07,3.03513,1.25433
1.5e-07,3.0404,1.25343
1.5e-07,3.04568,1.25253
1.5e-07,3.05098,1.25163
1.5e-07,3.05629,1.25073
1.5e-07,3.06161,1.24982
1.5e-07,3.06695,1.24892
1.5e-07,3.0723,1.24802
1.5e-07,3.07766,1.24712
1.5e-07,3.08304,1.24622
1.5e-07,3.08843,1.24532
1.5e-07,3.09384,1.24442
1.5e-07,3.09926,1.24352
1.5e-07,3.1047,1.24262
1.5e-07,3.11015,1.24172
1.5e-07,3.11561,1.24082
1.5e-07,3.12109,1.23992
1.5e-07,3.12658,1.23902
1.5e-07,3.13209,1.23812
1.5e-07,3.13761,1.23722
1.5e-07,3.14314,1.23632
1.5e-07,3.14869,1.23542
1.5e-07,3.15426,1.23452
1.5e-07,3.15984,1.23362
1.5e-07,3.16543,1.23272
1.5e-07,3.17104,1.23182
1.5e-07,3.17666,1.23092
1.5e-07,3.1823,1.23002
1.5e-07,3.18796,1.22911
1.5e-07,3.19362,1.22821
1.5e-07,3.19931,1.22731
1.5e-07,3.20501,1.22641
1.5e-07,3.21072,1.22551
1.5e-07,3.21645,1.22461
1.5e-07,3.2222,1.22371
1.5e-07,3.22796,1.22281
1.5e-07,3.23374,1.22191
1.5e-07,3.23953,1.22101
1.5e-07,3.24534,1.22011
1.5e-07,3.25116,1.21921
1.5e-07,3.257,1.21831
1.5e-07,3.26285,1.21741
1.5e-07,3.26872,1.21651
1.5e-07,3.27461,1.21561
1.5e-07,3.28051,1.21471
1.5e-07,3.28643,1.21381
1.5e-07,3.29237,1.21291
1.5e-07,3.29832,1.21201
1.5e-07,3.30429,1.21111
1.5e-07,3.31027,1.21021
1.5e-07,3.31628,1.2093
1.5e-07,3.32229,1.2084
1.5e-07,3.32833,1.2075
1.5e-07,3.33438,1.2066
1.5e-07,3.34045,1.2057
1.5e-07,3.34653,1.2048
1.5e-07,3.35263,1.2039
1.5e-07,3.35875,1.203
1.5e-07,3.36489,1.2021
1.5e-07,3.37104,1.2012
1.5e-07,3.37721,1.2003
1.5e-07,3.3834,1.1994
1.5e-07,3.3896,1.1985
1.5e-07,3.39583,1.1976
1.5e-07,3.40207,1.1967
1.5e-07,3.40833,1.1958
1.5e-07,3.4146,1.1949
1.5e-07,3.42089,1.194
1.5e-07,3.4272,1.1931
1.5e-07,3.43353,1.1922
1.5e-07,3.43988,1.1913
1.5e-07,3.44625,1.1904
1.5e-07,3.45263,1.18949
1.5e-07,3.45903,1.18859
1.5e-07,3.46545,1.18769
1.5e-07,3.47189,1.18679
1.5e-07,3.47835,1.18589
1.5e-07,3.48482,1.18499
1.5e-07,3.49132,1.18409
1.5e-07,3.49783,1.18319
1.5e-07,3.50436,1.18229
1.5e-07,3.51091,1.18139
1.5e-07,3.51748,1.18049
1.5e-07,3.52407,1.17959
1.5e-07,3.53068,1.17869
1.5e-07,3.53731,1.17779
1.5e-07,3.54395,1.17689
1.5e-07,3.55062,1.17599
1.5e-07,3.5573,1.17509
1.5e-07,3.56401,1.17419
1.5e-07,3.57073,1.17329
1.5e-07,3.57748,1.17239
1.5e-07,3.58424,1.17149
1.5e-07,3.59103,1.17059
1.5e-07,3.59783,1.16968
1.5e-07,3.60466,1.16878
1.5e-07,3.6115,1.16788
1.5e-07,3.61837,1.16698
1.5e-07,3.62526,1.16608
1.5e-07,3.63216,1.16518
1.5e-07,3.63909,1.16428
1.5e-07,3.64604,1.16338
1.5e-07,3.65301,1.16248
1.5e-07,3.66,1.16158
1.5e-07,3.66701,1.16068
1.5e-07,3.67404,1.15978
1.5e-07,3.68109,1.15888
1.5e-07,3.68817,1.15798
1.5e-07,3.69526,1.15708
1.5e-07,3.70238,1.15618
1.5e-07,3.70952,1.15528
1.5e-07,3.71668,1.15438
1.5e-07,3.72386,1.15348
1.5e-07,3.73107,1.15258
1.5e-07,3.73829,1.15168
1.5e-07,3.74554,1.15078
1.5e-07,3.75281,1.14987
1.5e-07,3.7601,1.14897
1.5e-07,3.76742,1.14807
1.5e-07,3.77476,1.14717
1.5e-07,3.78212,1.14627
1.5e-07,3.7895,1.14537
1.5e-07,3.79691,1.14447
1.5e-07,3.80434,1.14357
1.5e-07,3.81179,1.14267
1.5e-07,3.81927,1.14177
1.5e-07,3.82676,1.14087
1.5e-07,3.83429,1.13997
1.5e-07,3.84183,1.13907
1.5e-07,3.8494,1.13817
1.5e-07,3.857,1.13727
1.5e-07,3.86461,1.13637
1.5e-07,3.87225,1.13547
1.5e-07,3.87992,1.13457
1.5e-07,3.88761,1.13367
1.5e-07,3.89532,1.13277
1.5e-07,3.90306,1.13187
1.5e-07,3.91082,1.13097
1.5e-07,3.91861,1.13007
1.5e-07,3.92642,1.12916
1.5e-07,3.93426,1.12826
1.5e-07,3.94212,1.12736
1.5e-07,3.95001,1.12646
1.5e-07,3.95792,1.12556
1.5e-07,3.96586,1.12466
1.5e-07,3.97382,1.12376
1.5e-07,3.98181,1.12286
1.5e-07,3.98982,1.12196
1.5e-07,3.99786,1.12106
1.5e-07,4.00593,1.12016
1.5e-07,4.01402,1.11926
1.5e-07,4.02214,1.11836
1.5e-07,4.03029,1.11746
1.5e-07,4.03846,1.11656
1.5e-07,4.04666,1.11566
1.5e-07,4.05488,1.11476
1.5e-07,4.06313,1.11386
1.5e-07,4.07141,1.11296
1.5e-07,4.07972,1.11206
1.5e-07,4.08805,1.11116
1.5e-07,4.09641,1.11026
1.5e-07,4.1048,1.10935
1.5e-07,4.11322,1.10845
1.5e-07,4.12166,1.10755
1.5e-07,4.13013,1.10665
1.5e-07,4.13863,1.10575
1.5e-07,4.14716,1.10485
1.5e-07,4.15572,1.10395
1.5e-07,4.1643,1.10305
1.5e-07,4.17292,1.10215
1.5e-07,4.18156,1.10125
1.5e-07,4.19023,1.10035
1.5e-07,4.19893,1.09945
1.5e-07,4.20766,1.09855
1.5e-07,4.21642,1.09765
1.5e-07,4.22521,1.09675
1.5e-07,4.23403,1.09585
1.5e-07,4.24288,1.09495
1.5e-07,4.25176,1.09405
1.5e-07,4.26066,1.09315
1.5e-07,4.2696,1.09225
1.5e-07,4.27857,1.09135
1.5e-07,4.28757,1.09045
1.5e-07,4.2966,1.08954
1.5e-07,4.30566,1.08864
1.5e-07,4.31475,1.08774
1.5e-07,4.32388,1.08684
1.5e-07,4.33303,1.08594
1.5e-07,4.34222,1.08504
1.5e-07,4.35143,1.08414
1.5e-07,4.36068,1.08324
1.5e-07,4.36997,1.08234
1.5e-07,4.37928,1.08144
1.5e-07,4.38862,1.08054
1.5e-07,4.398,1.07964
1.5e-07,4.40741,1.07874
1.5e-07,4.41686,1.07784
1.5e-07,4.42633,1.07694
1.5e-07,4.43584,1.07604
1.5e-07,4.44538,1.07514
1.5e-07,4.45496,1.07424
1.5e-07,4.46457,1.07334
1.5e-07,4.47421,1.07244
1.5e-07,4.48389,1.07154
1.5e-07,4.4936,1.07064
1.5e-07,4.50335,1.06973
1.5e-07,4.51313,1.06883
1.5e-07,4.52294,1.06793
1.5e-07,4.53279,1.06703
1.5e-07,4.54268,1.06613
1.5e-07,4.5526,1.06523
1.5e-07,4.56255,1.06433
1.5e-07,4.57254,1.06343
1.5e-07,4.58257,1.06253
1.5e-07,4.59263,1.06163
1.5e-07,4.60273,1.06073
1.5e-07,4.61286,1.05983
1.5e-07,4.62303,1.05893
1.5e-07,4.63324,1.05803
1.5e-07,4.64348,1.05713
1.5e-07,4.65376,1.05623
1.5e-07,4.66408,1.05533
1.5e-07,4.67444,1.05443
1.5e-07,4.68483,1.05353
1.5e-07,4.69526,1.05263
1.5e-07,4.70573,1.05173
1.5e-07,4.71623,1.05083
1.5e-07,4.72678,1.04992
1.5e-07,4.73736,1.04902
1.5e-07,4.74798,1.04812
1.5e-07,4.75864,1.04722
1.5e-07,4.76934,1.04632
1.5e-07,4.78008,1.04542
1.5e-07,4.79086,1.04452
1.5e-07,4.80168,1.04362
1.5e-07,4.81254,1.04272
1.5e-07,4.82344,1.04182
1.5e-07,4.83437,1.04092
1.5e-07,4.84535,1.04002
1.5e-07,4.85637,1.03912
1.5e-07,4.86743,1.03822
1.5e-07,4.87853,1.03732
1.5e-07,4.88968,1.03642
1.5e-07,4.90086,1.03552
1.5e-07,4.91209,1.03462
1.5e-07,4.92335,1.03372
1.5e-07,4.93466,1.03282
1.5e-07,4.94602,1.03192
1.5e-07,4.95741,1.03102
1.5e-07,4.96885,1.03012
1.5e-07,4.98033,1.02921
1.5e-07,4.99185,1.02831
1.5e-07,5.00342,1.02741
1.5e-07,5.01503,1.02651
1.5e-07,5.02669,1.02561
1.5e-07,5.03838,1.02471
1.5e-07,5.05013,1.02381
1.5e-07,5.06192,1.02291
1.5e-07,5.07375,1.02201
1.5e-07,5.08563,1.02111
1.5e-07,5.09755,1.02021
1.5e-07,5.10952,1.01931
1.5e-07,5.12153,1.01841
1.5e-07,5.13359,1.01751
1.5e-07,5.1457,1.01661
1.5e-07,5.15785,1.01571
1.5e-07,5.17005,1.01481
1.5e-07,5.18229,1.01391
1.5e-07,5.19459,1.01301
1.5e-07,5.20693,1.01211
1.5e-07,5.21931,1.01121
1.5e-07,5.23175,1.01031
1.5e-07,5.24423,1.0094
1.5e-07,5.25677,1.0085
1.5e-07,5.26935,1.0076
1.5e-07,5.28198,1.0067
1.5e-07,5.29465,1.0058
1.5e-07,5.30738,1.0049
1.5e-07,5.32016,1.004
1.5e-07,5.33298,1.0031
1.5e-07,5.34586,1.0022
1.5e-07,5.35879,1.0013
1.5e-07,5.37177,1.0004
1.5e-07,5.3848,0.9995
1.5e-07,5.39787,0.998599
1.5e-07,5.41101,0.997699
1.5e-07,5.42419,0.996798
1.5e-07,5.43742,0.995898
1.5e-07,5.45071,0.994997
1.5e-07,5.46405,0.994097
1.5e-07,5.47744,0.993197
1.5e-07,5.49088,0.992296
1.5e-07,5.50438,0.991396
1.5e-07,5.51793,0.990495
1.5e-07,5.53153,0.989595
1.5e-07,5.54519,0.988694
1.5e-07,5.5589,0.987794
1.5e-07,5.57267,0.986893
1.5e-07,5.58649,0.985993
1.5e-07,5.60037,0.985093
1.5e-07,5.6143,0.984192
1.5e-07,5.62828,0.983292
1.5e-07,5.64233,0.982391
1.5e-07,5.65643,0.981491
1.5e-07,5.67058,0.98059
1.5e-07,5.68479,0.97969
1.5e-07,5.69906,0.978789
1.5e-07,5.71339,0.977889
1.5e-07,5.72777,0.976988
1.5e-07,5.74221,0.976088
1.5e-07,5.75671,0.975188
1.5e-07,5.77127,0.974287
1.5e-07,5.78588,0.973387
1.5e-07,5.80056,0.972486
1.5e-07,5.81529,0.971586
1.5e-07,5.83008,0.970685
1.5e-07,5.84493,0.969785
1.5e-07,5.85985,0.968884
1.5e-07,5.87482,0.967984
1.5e-07,5.88985,0.967084
1.5e-07,5.90495,0.966183
